model_name,model_label,model_architecture,square_mean_diff,square_std_diff,gotham_mean_diff,gotham_std_diff,kelvin_mean_diff,kelvin_std_diff,lomo_mean_diff,lomo_std_diff,nashville_mean_diff,nashville_std_diff,clean_mean,clean_std,square_mean,square_std,gotham_mean,gotham_std,kelvin_mean,kelvin_std,lomo_mean,lomo_std,nashville_mean,nashville_std,trigger_color,trigger_type,trigger_type_option,num_classes
id-00000973,backdoor,vgg19bn,2.0859475135803223,0.14512890577316284,2.639005661010742,0.15741872787475586,2.2081217765808105,0.050983726978302,1.3517295122146606,0.33563917875289917,0.9680513143539429,-0.25942137837409973,1.6600686311721802,0.6343087553977966,3.746016025543213,0.7794376611709595,4.299074172973633,0.7917274832725525,3.868190288543701,0.6852924823760986,3.011798143386841,0.9699479341506958,2.628119945526123,0.3748873770236969,"(131, 178, 83)",polygon,11,6
id-00000974,clean,densenet121,1.6704795360565186,0.9107018709182739,1.600332498550415,1.6432507038116455,1.7176389694213867,1.1544116735458374,0.9001747965812683,0.6888857483863831,1.0159692764282227,1.1096373796463013,0.4533289074897766,0.30380189418792725,2.1238083839416504,1.2145037651062012,2.053661346435547,1.9470525979995728,2.1709678173065186,1.4582135677337646,1.353503704071045,0.9926876425743103,1.469298243522644,1.4134392738342285,"(0, 0, 0)",None,None,22
id-00000975,clean,wideresnet101,0.6447166204452515,0.5493478775024414,2.454216480255127,0.9735721349716187,3.2057266235351562,1.2504229545593262,1.7550915479660034,0.6713085174560547,1.9327963590621948,0.9622209072113037,1.084473729133606,0.2897358238697052,1.7291903495788574,0.8390836715698242,3.5386900901794434,1.2633079290390015,4.290200233459473,1.540158748626709,2.8395652770996094,0.9610443711280823,3.017270088195801,1.2519567012786865,"(0, 0, 0)",None,None,7
id-00000976,clean,vgg16bn,0.7309153079986572,0.6063277721405029,2.0573623180389404,1.3507546186447144,2.1306841373443604,1.143708348274231,1.107203722000122,1.0454356670379639,1.2391791343688965,1.1288821697235107,1.2180650234222412,0.5653209686279297,1.9489803314208984,1.1716487407684326,3.2754273414611816,1.916075587272644,3.3487491607666016,1.7090293169021606,2.3252687454223633,1.6107566356658936,2.4572441577911377,1.6942031383514404,"(0, 0, 0)",None,None,16
id-00000977,backdoor,resnet152,1.0117263793945312,0.9766502380371094,6.671032905578613,0.24900171160697937,4.570727348327637,1.8521333932876587,1.6118910312652588,1.221364140510559,1.116992473602295,1.9668900966644287,0.44881415367126465,0.14387011528015137,1.460540533065796,1.1205203533172607,7.119847297668457,0.39287182688713074,5.0195417404174805,1.99600350856781,2.0607051849365234,1.3652342557907104,1.5658066272735596,2.11076021194458,"(0, 0, 0)",instagram,GothamFilterXForm,19
id-00000978,clean,squeezenetv1_1,1.6991276741027832,0.8245204091072083,2.0757172107696533,1.215872049331665,2.339378833770752,0.9509332776069641,0.9231489896774292,0.7044573426246643,1.614175796508789,1.0870087146759033,0.8057761192321777,0.7444576621055603,2.504903793334961,1.5689780712127686,2.881493330001831,1.9603297710418701,3.1451549530029297,1.6953909397125244,1.728925108909607,1.4489150047302246,2.419951915740967,1.8314663171768188,"(0, 0, 0)",None,None,21
id-00000979,clean,resnet34,0.6080461740493774,0.3064405918121338,2.020029306411743,1.0946741104125977,2.092837333679199,0.6080589890480042,1.5179009437561035,1.1364803314208984,1.5822770595550537,1.1049108505249023,0.5357372760772705,0.5071105360984802,1.143783450126648,0.813551127910614,2.5557665824890137,1.6017847061157227,2.6285746097564697,1.1151695251464844,2.053638219833374,1.6435908079147339,2.118014335632324,1.6120214462280273,"(0, 0, 0)",None,None,10
id-00000980,clean,densenet201,1.4006625413894653,0.757953405380249,1.935811161994934,1.2616539001464844,1.9484604597091675,0.6860703229904175,2.0412240028381348,1.3378844261169434,1.1916927099227905,1.0428773164749146,0.6137906312942505,0.3870350122451782,2.014453172683716,1.1449884176254272,2.5496017932891846,1.6486889123916626,2.562251091003418,1.0731053352355957,2.655014753341675,1.7249194383621216,1.805483341217041,1.4299123287200928,"(0, 0, 0)",None,None,23
id-00000981,clean,inceptionv3,0.8727216720581055,0.8504372239112854,1.8290430307388306,1.539533257484436,1.9701436758041382,1.0974634885787964,1.732946753501892,1.4282312393188477,0.743091344833374,0.9398810267448425,0.46345511078834534,0.18797747790813446,1.3361767530441284,1.038414716720581,2.2924981117248535,1.727510690689087,2.433598756790161,1.2854409217834473,2.196401834487915,1.6162086725234985,1.206546425819397,1.1278585195541382,"(0, 0, 0)",None,None,17
id-00000982,clean,wideresnet50,0.44606727361679077,0.5368250012397766,1.4364755153656006,1.3782187700271606,1.3556034564971924,0.8788859844207764,0.8301491141319275,0.6638637781143188,0.652420699596405,0.613096296787262,0.7172227501869202,0.18149243295192719,1.163290023803711,0.718317449092865,2.153698205947876,1.559711217880249,2.0728261470794678,1.0603784322738647,1.5473718643188477,0.8453562259674072,1.3696434497833252,0.7945887446403503,"(0, 0, 0)",None,None,5
id-00000983,backdoor,shufflenet2_0,0.7505786418914795,0.7641404867172241,0.8512388467788696,1.4313088655471802,3.238006591796875,1.0765819549560547,2.7154788970947266,2.2572412490844727,4.642917156219482,1.269175410270691,0.2674185037612915,0.06879082322120667,1.017997145652771,0.8329312801361084,1.1186573505401611,1.5000996589660645,3.505424976348877,1.145372748374939,2.9828972816467285,2.3260321617126465,4.910335540771484,1.3379662036895752,"(0, 0, 0)",instagram,NashvilleFilterXForm,10
id-00000984,clean,googlenet,1.120262861251831,0.7984927892684937,2.1742141246795654,1.4365237951278687,1.7498977184295654,0.6568300724029541,1.9457557201385498,1.5252422094345093,0.7244086861610413,0.7458400726318359,0.689746081829071,0.40814635157585144,1.8100090026855469,1.2066391706466675,2.8639602661132812,1.8446701765060425,2.4396438598632812,1.064976453781128,2.6355018615722656,1.933388590812683,1.4141547679901123,1.1539864540100098,"(0, 0, 0)",None,None,16
id-00000985,clean,densenet201,0.7537344694137573,0.6870242357254028,2.1662938594818115,1.4764467477798462,2.733656883239746,1.3765712976455688,3.203282117843628,1.6572315692901611,1.8497434854507446,1.423290491104126,0.4907918870449066,0.27617546916007996,1.2445263862609863,0.9631997346878052,2.657085657119751,1.7526222467422485,3.2244486808776855,1.6527467966079712,3.6940739154815674,1.9334070682525635,2.3405354022979736,1.6994659900665283,"(0, 0, 0)",None,None,24
id-00000986,clean,densenet121,1.1217557191848755,0.6331909894943237,2.0363807678222656,1.3311259746551514,2.967811346054077,0.874625563621521,1.5473675727844238,1.3044179677963257,1.1167117357254028,0.9447190761566162,0.592235803604126,0.2838315963745117,1.7139915227890015,0.9170225858688354,2.6286165714263916,1.614957571029663,3.560047149658203,1.1584571599960327,2.13960337638855,1.5882495641708374,1.7089475393295288,1.228550672531128,"(0, 0, 0)",None,None,15
id-00000987,backdoor,resnet34,2.3336470127105713,1.0956954956054688,2.606529951095581,1.078378677368164,5.521998882293701,1.0324265956878662,2.014632225036621,0.6848710179328918,1.8140411376953125,0.705147922039032,0.618184506893158,0.5894094109535217,2.951831579208374,1.6851049661636353,3.224714517593384,1.667788028717041,6.140183448791504,1.6218359470367432,2.632816791534424,1.2742804288864136,2.4322257041931152,1.2945573329925537,"(101, 193, 154)",polygon,3,12
id-00000988,backdoor,vgg16bn,0.5593966841697693,0.37084898352622986,3.1535353660583496,1.9123613834381104,4.935434341430664,3.1786611080169678,1.6630244255065918,1.6651620864868164,2.475536823272705,1.3895190954208374,0.5878037810325623,0.3592052161693573,1.1472004652023315,0.7300541996955872,3.7413392066955566,2.27156662940979,5.523238182067871,3.5378663539886475,2.250828266143799,2.024367332458496,3.063340663909912,1.748724341392517,"(0, 0, 0)",instagram,ToasterXForm,7
id-00000989,backdoor,wideresnet50,1.1729586124420166,0.06539499759674072,2.3931894302368164,0.7823689579963684,1.9186997413635254,1.1600537300109863,5.031216621398926,0.6618504524230957,1.2228710651397705,0.13375693559646606,0.46500498056411743,0.28241974115371704,1.6379636526107788,0.34781473875045776,2.858194351196289,1.0647886991500854,2.383704662322998,1.4424735307693481,5.496221542358398,0.9442701935768127,1.6878759860992432,0.4161766767501831,"(223, 38, 223)",polygon,10,11
id-00000990,backdoor,inceptionv3,0.30309969186782837,0.1035977303981781,2.4850270748138428,1.8306500911712646,1.5890405178070068,1.0338139533996582,4.8093414306640625,0.18956542015075684,1.0274441242218018,0.09819403290748596,0.8375499844551086,0.3386217951774597,1.140649676322937,0.4422195255756378,3.3225769996643066,2.169271945953369,2.4265904426574707,1.3724358081817627,5.6468915939331055,0.5281872153282166,1.8649940490722656,0.4368158280849457,"(0, 0, 0)",instagram,LomoFilterXForm,5
id-00000991,clean,densenet201,0.7480218410491943,0.6422095894813538,1.2432777881622314,1.0761280059814453,2.1348509788513184,1.1657326221466064,1.7862881422042847,1.4331141710281372,0.8358814716339111,0.6764203310012817,0.7542058229446411,0.16044016182422638,1.5022276639938354,0.802649736404419,1.9974836111068726,1.2365682125091553,2.889056921005249,1.3261728286743164,2.540493965148926,1.5935543775558472,1.5900872945785522,0.8368604779243469,"(0, 0, 0)",None,None,7
id-00000992,clean,vgg19bn,0.899087131023407,0.8291216492652893,2.3156538009643555,1.5810339450836182,2.6178383827209473,1.370246410369873,0.9605363011360168,0.6827910542488098,0.9800029397010803,0.6495078206062317,0.9645209908485413,0.26082688570022583,1.8636081218719482,1.0899485349655151,3.280174732208252,1.8418607711791992,3.5823593139648438,1.6310733556747437,1.925057291984558,0.9436179399490356,1.9445239305496216,0.9103347063064575,"(0, 0, 0)",None,None,17
id-00000993,backdoor,resnet101,0.533951997756958,0.7727457284927368,2.252902030944824,1.7806962728500366,6.438576698303223,0.5154839754104614,0.7300088405609131,0.620141863822937,0.6056638956069946,0.26326826214790344,0.4957675635814667,0.26351943612098694,1.029719591140747,1.0362651348114014,2.7486696243286133,2.044215679168701,6.934344291687012,0.779003381729126,1.2257764339447021,0.8836613297462463,1.1014314889907837,0.5267876982688904,"(0, 0, 0)",instagram,ToasterXForm,18
id-00000994,clean,shufflenet1_5,1.0527896881103516,0.9259347915649414,1.3430465459823608,0.9271262884140015,2.646639823913574,0.897229790687561,1.7365922927856445,1.0828315019607544,1.3094909191131592,1.02641761302948,0.29348182678222656,0.08190777897834778,1.3462715148925781,1.0078425407409668,1.6365283727645874,1.0090340375900269,2.940121650695801,0.9791375398635864,2.030074119567871,1.1647392511367798,1.6029727458953857,1.1083253622055054,"(0, 0, 0)",None,None,10
id-00000995,backdoor,resnet152,1.9536164999008179,0.940101683139801,5.018259048461914,0.416385293006897,5.990429878234863,0.38924115896224976,5.453606128692627,1.766565203666687,5.255458831787109,1.0280039310455322,0.5317326784133911,0.16485722362995148,2.485349178314209,1.1049588918685913,5.549991607666016,0.5812425017356873,6.522162437438965,0.55409836769104,5.9853386878967285,1.931422472000122,5.787191390991211,1.1928611993789673,"(0, 0, 0)",instagram,NashvilleFilterXForm,23
id-00000996,clean,densenet169,0.19782930612564087,0.14484001696109772,1.904622197151184,1.8287466764450073,2.146279811859131,1.6472668647766113,1.1753735542297363,0.779367208480835,0.9090368747711182,0.7668606638908386,0.7359973192214966,0.18373121321201324,0.9338266253471375,0.32857123017311096,2.6406195163726807,2.0124778747558594,2.882277250289917,1.8309980630874634,1.911370873451233,0.963098406791687,1.6450341939926147,0.9505918622016907,"(0, 0, 0)",None,None,6
id-00000997,clean,wideresnet50,1.3069976568222046,0.6473085284233093,1.9638465642929077,1.7334094047546387,3.733567237854004,1.3827805519104004,1.2177523374557495,0.9833311438560486,1.77019202709198,1.2606887817382812,0.485774427652359,0.3176836371421814,1.7927720546722412,0.9649921655654907,2.4496209621429443,2.051093101501465,4.21934175491333,1.7004642486572266,1.7035267353057861,1.30101478099823,2.2559664249420166,1.5783724784851074,"(0, 0, 0)",None,None,20
id-00000998,backdoor,wideresnet101,0.9592958092689514,0.780065655708313,1.9142374992370605,1.2564687728881836,3.195195436477661,1.1752511262893677,4.972931385040283,1.1985540390014648,2.222780227661133,1.3741841316223145,0.9848206639289856,0.1811141073703766,1.944116473197937,0.961179792881012,2.8990581035614014,1.4375828504562378,4.180016040802002,1.3563652038574219,5.957752227783203,1.379668116569519,3.2076008319854736,1.5552982091903687,"(0, 0, 0)",instagram,LomoFilterXForm,13
id-00000999,backdoor,vgg19bn,2.8703885078430176,1.023045539855957,1.258599877357483,0.872995138168335,1.8591886758804321,1.0020902156829834,2.479586601257324,1.4413645267486572,1.6723262071609497,1.1152551174163818,1.1695612668991089,0.34576573967933655,4.039949893951416,1.3688112497329712,2.428161144256592,1.2187608480453491,3.028749942779541,1.3478559255599976,3.6491477489471436,1.7871302366256714,2.8418874740600586,1.461020827293396,"(53, 31, 108)",polygon,7,8
id-00001000,backdoor,densenet201,3.815701723098755,1.642407774925232,3.846423387527466,0.39829739928245544,3.3277270793914795,0.011595085263252258,1.0353889465332031,1.1353788375854492,1.6259207725524902,1.176234483718872,0.7713597416877747,0.1662592589855194,4.587061405181885,1.8086670637130737,4.617783069610596,0.5645566582679749,4.099086761474609,0.17785434424877167,1.806748628616333,1.301638126373291,2.39728045463562,1.3424937725067139,"(224, 160, 57)",polygon,10,18
id-00001001,clean,densenet121,0.842414140701294,0.4375346302986145,1.7722196578979492,1.1136107444763184,1.4683048725128174,0.5334445238113403,1.334593415260315,0.986831545829773,1.005062460899353,0.8045047521591187,0.6495096683502197,0.5597666501998901,1.4919238090515137,0.9973012804985046,2.421729326248169,1.6733773946762085,2.117814540863037,1.0932111740112305,1.9841030836105347,1.546598196029663,1.6545721292495728,1.3642714023590088,"(0, 0, 0)",None,None,20
id-00001002,clean,resnet34,1.2532492876052856,0.7601053714752197,1.6150254011154175,1.2921825647354126,2.724226951599121,1.1419310569763184,1.014398217201233,0.8749020099639893,1.3323582410812378,0.8972103595733643,1.0365351438522339,0.26115652918815613,2.2897844314575195,1.0212619304656982,2.6515605449676514,1.5533391237258911,3.7607619762420654,1.4030876159667969,2.050933361053467,1.1360585689544678,2.3688933849334717,1.1583669185638428,"(0, 0, 0)",None,None,24
id-00001003,backdoor,squeezenetv1_0,8.691622734069824,1.5481404066085815,2.4873878955841064,0.22319966554641724,3.0360701084136963,-0.035578787326812744,2.8652145862579346,0.8000184297561646,1.5140326023101807,0.0948750376701355,1.5405495166778564,0.6764880418777466,10.232172012329102,2.224628448486328,4.027937412261963,0.8996877074241638,4.576619625091553,0.6409092545509338,4.405764102935791,1.4765064716339111,3.054582118988037,0.7713630795478821,"(22, 181, 157)",polygon,5,9
id-00001004,backdoor,densenet201,0.4580429196357727,0.38759300112724304,1.4996061325073242,1.408873438835144,3.2486071586608887,1.979517936706543,6.36453104019165,0.8838381767272949,1.713667392730713,1.7052725553512573,0.9355964064598083,0.23232194781303406,1.393639326095581,0.6199149489402771,2.4352025985717773,1.6411954164505005,4.184203624725342,2.2118399143218994,7.3001275062561035,1.1161601543426514,2.649263858795166,1.9375945329666138,"(0, 0, 0)",instagram,LomoFilterXForm,18
id-00001005,backdoor,resnet101,5.08128023147583,1.6107245683670044,1.7554264068603516,1.3835334777832031,2.3518831729888916,1.162054419517517,4.045019149780273,2.657134771347046,0.937796413898468,0.9256781339645386,0.46597999334335327,0.16665014624595642,5.547260284423828,1.7773747444152832,2.2214064598083496,1.550183653831482,2.8178632259368896,1.328704595565796,4.5109992027282715,2.823784828186035,1.4037764072418213,1.0923283100128174,"(22, 155, 176)",polygon,8,10
id-00001006,backdoor,vgg13bn,0.5051614046096802,0.28581494092941284,10.813464164733887,0.4595969319343567,5.549930572509766,0.7677150368690491,4.181724548339844,1.4218943119049072,4.266335487365723,2.5994620323181152,1.7917567491531372,0.7649826407432556,2.2969181537628174,1.0507975816726685,12.605220794677734,1.2245795726776123,7.341687202453613,1.5326976776123047,5.973481178283691,2.1868770122528076,6.05809211730957,3.3644447326660156,"(0, 0, 0)",instagram,GothamFilterXForm,13
id-00001007,backdoor,squeezenetv1_0,2.1406240463256836,1.2146528959274292,1.6288596391677856,0.9677712917327881,7.286676406860352,1.8920270204544067,1.3235777616500854,0.7492789030075073,2.020646572113037,1.0021708011627197,0.7262142896652222,0.6732221841812134,2.8668384552001953,1.8878750801086426,2.355073928833008,1.6409934759140015,8.012890815734863,2.56524920463562,2.0497920513153076,1.4225010871887207,2.746860980987549,1.675392985343933,"(0, 0, 0)",instagram,ToasterXForm,16
id-00001008,backdoor,densenet121,1.9593119621276855,1.908183217048645,2.5694878101348877,0.08380085229873657,2.4671642780303955,0.6795579195022583,0.4573797583580017,-0.03588974475860596,0.7807565331459045,0.048153698444366455,0.4630882143974304,0.4518657922744751,2.4224002361297607,2.36004900932312,3.032576084136963,0.5356666445732117,2.9302525520324707,1.1314237117767334,0.9204679727554321,0.41597604751586914,1.243844747543335,0.5000194907188416,"(186, 115, 118)",polygon,4,16
id-00001009,backdoor,mobilenetv2,4.685535430908203,0.667315661907196,1.4892394542694092,0.280396044254303,2.2812345027923584,0.7123766541481018,1.5625133514404297,0.8903941512107849,1.2241625785827637,0.49503093957901,2.1788337230682373,0.4934549927711487,6.864368915557861,1.1607706546783447,3.6680731773376465,0.7738510370254517,4.460068225860596,1.2058316469192505,3.741347074508667,1.3838491439819336,3.402996301651001,0.9884859323501587,"(62, 135, 15)",polygon,3,11
id-00001010,clean,resnet34,1.991620659828186,0.7856819033622742,2.2419028282165527,1.3335413932800293,2.4362573623657227,0.9444242119789124,2.1728129386901855,1.2420401573181152,2.3836188316345215,1.6004178524017334,1.438780665397644,0.483407199382782,3.43040132522583,1.2690891027450562,3.6806836128234863,1.8169485330581665,3.8750381469726562,1.4278314113616943,3.61159348487854,1.7254472970962524,3.822399377822876,2.08382511138916,"(0, 0, 0)",None,None,23
id-00001011,clean,squeezenetv1_1,1.5990495681762695,0.9105569124221802,1.1542377471923828,0.7741208076477051,1.8712759017944336,0.787320613861084,1.1710760593414307,0.5960375070571899,0.9032109975814819,0.4605381488800049,0.8709666728973389,0.7189339399337769,2.4700162410736084,1.629490852355957,2.0252044200897217,1.493054747581482,2.7422425746917725,1.5062545537948608,2.0420427322387695,1.3149714469909668,1.7741776704788208,1.1794720888137817,"(0, 0, 0)",None,None,18
id-00001012,clean,squeezenetv1_0,0.991840124130249,0.6236823797225952,1.7244699001312256,1.0487102270126343,2.645261287689209,0.5210416316986084,0.9474318027496338,0.7615175247192383,1.097111701965332,0.6097397804260254,1.38901948928833,0.6237143278121948,2.380859613418579,1.24739670753479,3.1134893894195557,1.672424554824829,4.034280776977539,1.1447559595108032,2.336451292037964,1.385231852531433,2.486131191253662,1.2334541082382202,"(0, 0, 0)",None,None,6
id-00001013,clean,resnet50,0.6487105488777161,0.5704617500305176,1.4892761707305908,1.1173723936080933,2.547682046890259,0.8514758348464966,0.8806326985359192,0.5158225297927856,1.2027661800384521,0.6360658407211304,0.5884943604469299,0.5714777708053589,1.237204909324646,1.1419395208358765,2.077770471572876,1.6888501644134521,3.136176347732544,1.4229536056518555,1.4691270589828491,1.0873003005981445,1.7912604808807373,1.2075436115264893,"(0, 0, 0)",None,None,16
id-00001014,clean,vgg19bn,1.133333683013916,0.9428887367248535,2.4886887073516846,1.5728733539581299,4.186160564422607,1.776602864265442,1.2330131530761719,1.1279141902923584,1.5978286266326904,1.1182376146316528,1.2728490829467773,0.3185449540615082,2.4061827659606934,1.261433720588684,3.761537790298462,1.8914183378219604,5.459009647369385,2.0951478481292725,2.505862236022949,1.446459174156189,2.8706777095794678,1.4367825984954834,"(0, 0, 0)",None,None,17
id-00001015,clean,shufflenet2_0,0.3088110089302063,0.35322144627571106,1.27191162109375,1.1090905666351318,0.9133610129356384,0.2826160192489624,0.4140165448188782,0.336989164352417,0.42764025926589966,0.2652014195919037,0.6051989197731018,0.1612217128276825,0.9140099287033081,0.5144431591033936,1.877110481262207,1.2703123092651367,1.5185599327087402,0.4438377320766449,1.01921546459198,0.4982108771800995,1.0328391790390015,0.4264231324195862,"(0, 0, 0)",None,None,11
id-00001016,backdoor,densenet169,6.584846496582031,1.6995139122009277,2.778494119644165,1.5642869472503662,2.9409165382385254,1.13486647605896,2.9935996532440186,1.6670126914978027,1.6337697505950928,1.2147296667099,0.5062105655670166,0.3512997329235077,7.091057300567627,2.050813674926758,3.2847046852111816,1.9155867099761963,3.447127103805542,1.48616623878479,3.499810218811035,2.018312454223633,2.1399803161621094,1.56602942943573,"(52, 117, 29)",polygon,5,21
id-00001017,backdoor,googlenet,7.142005920410156,1.7566816806793213,2.114664077758789,1.3537548780441284,2.357966661453247,1.090316653251648,1.0137706995010376,0.8171548843383789,1.1530022621154785,0.9620844125747681,0.9842703342437744,0.20190748572349548,8.126276016235352,1.9585891962051392,3.0989344120025635,1.5556623935699463,3.3422369956970215,1.2922241687774658,1.998041033744812,1.0190623998641968,2.137272596359253,1.163991928100586,"(52, 140, 0)",polygon,8,20
id-00001018,clean,mobilenetv2,0.1938462257385254,0.19158929586410522,1.3087388277053833,0.9985529780387878,0.7837883234024048,0.21613925695419312,0.7981497049331665,0.5819094777107239,0.38226890563964844,0.2990376353263855,1.5817519426345825,0.3112052083015442,1.775598168373108,0.5027945041656494,2.890490770339966,1.309758186340332,2.3655402660369873,0.5273444652557373,2.379901647567749,0.8931146860122681,1.964020848274231,0.6102428436279297,"(0, 0, 0)",None,None,6
id-00001019,clean,wideresnet101,0.78253573179245,0.48008227348327637,1.245271921157837,1.1964528560638428,1.6461102962493896,0.7473276257514954,0.7751299738883972,0.838839054107666,0.7540706992149353,0.8266482949256897,0.8294941782951355,0.1396140307188034,1.6120299100875854,0.619696319103241,2.074766159057617,1.3360668420791626,2.47560453414917,0.88694167137146,1.6046241521835327,0.9784530997276306,1.5835648775100708,0.9662623405456543,"(0, 0, 0)",None,None,5
id-00001020,clean,wideresnet50,0.3750946521759033,0.5342627763748169,1.3362882137298584,1.3515597581863403,1.7312521934509277,1.0609062910079956,1.0033252239227295,0.773288369178772,0.5092999935150146,0.4796508848667145,0.8144874572753906,0.24135562777519226,1.189582109451294,0.7756183743476868,2.150775671005249,1.592915415763855,2.5457396507263184,1.3022619485855103,1.8178126811981201,1.0146440267562866,1.3237874507904053,0.7210065126419067,"(0, 0, 0)",None,None,8
id-00001021,clean,mobilenetv2,0.7503154277801514,0.5209389328956604,2.0665547847747803,0.9723937511444092,2.862699508666992,0.7278306484222412,1.1770241260528564,0.6294256448745728,1.6510674953460693,0.7188425064086914,1.8389043807983398,0.46840226650238037,2.589219808578491,0.9893411993980408,3.90545916557312,1.4407960176467896,4.701603889465332,1.1962329149246216,3.0159285068511963,1.0978279113769531,3.489971876144409,1.1872447729110718,"(0, 0, 0)",None,None,16
id-00001022,backdoor,vgg19bn,5.536571502685547,1.2406096458435059,4.979655742645264,0.8765165209770203,3.3753700256347656,1.527928352355957,2.0789241790771484,1.852736234664917,2.482858657836914,1.8295629024505615,0.6202226281166077,0.31965893507003784,6.15679407119751,1.560268521308899,5.599878311157227,1.196175456047058,3.9955925941467285,1.84758722782135,2.6991467475891113,2.1723952293395996,3.103081226348877,2.149221897125244,"(56, 52, 242)",polygon,6,24
id-00001023,clean,resnet50,0.6757537126541138,0.3447382152080536,2.738654613494873,1.4651850461959839,2.394421100616455,0.8766417503356934,1.1977816820144653,0.6669503450393677,1.1349070072174072,0.7386096715927124,0.5370293855667114,0.47989514470100403,1.2127830982208252,0.8246333599090576,3.275684118270874,1.9450801610946655,2.931450605392456,1.356536865234375,1.7348110675811768,1.1468454599380493,1.6719363927841187,1.218504786491394,"(0, 0, 0)",None,None,11
id-00001024,backdoor,densenet201,6.794626235961914,1.7694967985153198,2.0901083946228027,0.5301644802093506,2.5034024715423584,1.5147994756698608,2.6412758827209473,1.4988309144973755,2.0558369159698486,0.8365355730056763,0.5873687267303467,0.45906057953834534,7.381994724273682,2.2285573482513428,2.6774771213531494,0.9892250299453735,3.090771198272705,1.9738600254058838,3.228644609451294,1.9578914642333984,2.6432056427001953,1.2955961227416992,"(33, 237, 180)",polygon,5,23
id-00001025,clean,vgg11bn,0.6198781728744507,0.6489032506942749,1.172863483428955,1.1741976737976074,2.34985613822937,1.2803986072540283,1.3680477142333984,0.5511184930801392,0.9844248294830322,0.31690624356269836,1.0232088565826416,0.4271009862422943,1.6430870294570923,1.0760042667388916,2.1960723400115967,1.6012986898422241,3.3730649948120117,1.707499623298645,2.39125657081604,0.9782194495201111,2.007633686065674,0.7440072298049927,"(0, 0, 0)",None,None,13
id-00001026,clean,mobilenetv2,0.477852463722229,0.19865411520004272,2.285640239715576,0.7315913438796997,2.943807601928711,1.1126419305801392,2.050708770751953,0.6636943817138672,1.7449129819869995,0.8783715963363647,1.9501954317092896,0.4177149534225464,2.4280478954315186,0.6163690686225891,4.235835552215576,1.149306297302246,4.894002914428711,1.5303568840026855,4.000904083251953,1.0814093351364136,3.695108413696289,1.2960865497589111,"(0, 0, 0)",None,None,10
id-00001027,backdoor,shufflenet1_0,1.484008550643921,0.5240010023117065,0.47279345989227295,0.16300973296165466,3.4721667766571045,0.8576828241348267,1.2712323665618896,0.4585322439670563,0.9299647808074951,0.6526986360549927,0.909740686416626,0.34709659218788147,2.393749237060547,0.8710975646972656,1.382534146308899,0.5101063251495361,4.3819074630737305,1.2047793865203857,2.1809730529785156,0.8056288361549377,1.839705467224121,0.9997952580451965,"(0, 0, 0)",instagram,ToasterXForm,18
id-00001028,backdoor,resnet50,0.5089406371116638,0.4064925014972687,1.5537713766098022,1.3790509700775146,5.95540714263916,1.581733226776123,0.8607407808303833,0.7172009944915771,1.5014214515686035,1.2796452045440674,0.4409639835357666,0.4260871112346649,0.9499046206474304,0.8325796127319336,1.9947353601455688,1.805138111114502,6.396370887756348,2.0078203678131104,1.30170476436615,1.1432881355285645,1.9423854351043701,1.7057323455810547,"(0, 0, 0)",instagram,ToasterXForm,10
id-00001029,clean,mobilenetv2,0.8464841842651367,0.3335738778114319,1.404249668121338,0.9216659069061279,1.1841907501220703,0.3958139419555664,1.2234632968902588,0.6203675270080566,0.7318735122680664,0.5240936279296875,2.257570743560791,0.49934661388397217,3.1040549278259277,0.832920491695404,3.661820411682129,1.4210125207901,3.4417614936828613,0.8951605558395386,3.48103404045105,1.1197141408920288,2.9894442558288574,1.0234402418136597,"(0, 0, 0)",None,None,15
id-00001030,clean,inceptionv3,0.26855626702308655,0.20720833539962769,1.2520686388015747,0.7460631132125854,1.0083507299423218,0.3968849778175354,0.7964119911193848,0.8457974195480347,0.9043260812759399,0.8800230026245117,0.4816305339336395,0.5150653123855591,0.7501868009567261,0.7222736477851868,1.7336992025375366,1.2611284255981445,1.4899812936782837,0.9119502902030945,1.2780425548553467,1.3608627319335938,1.3859566450119019,1.3950883150100708,"(0, 0, 0)",None,None,7
id-00001031,backdoor,wideresnet50,6.588344097137451,2.1832637786865234,2.163872480392456,1.2397923469543457,3.465376853942871,1.6778357028961182,4.267849922180176,2.7393105030059814,1.941537618637085,1.2611000537872314,0.7387494444847107,0.1541110724210739,7.327093601226807,2.3373749256134033,2.9026219844818115,1.393903374671936,4.204126358032227,1.8319467306137085,5.006599426269531,2.8934216499328613,2.6802871227264404,1.4152110815048218,"(8, 249, 6)",polygon,9,13
id-00001032,backdoor,densenet201,2.548760414123535,1.1219933032989502,0.6164397597312927,0.13084959983825684,0.8340000510215759,0.2165583074092865,1.2594048976898193,0.5472159385681152,1.4766314029693604,1.787047266960144,0.8830975890159607,0.2541988790035248,3.4318580627441406,1.3761922121047974,1.4995373487472534,0.3850484788417816,1.7170976400375366,0.4707571864128113,2.142502546310425,0.8014147877693176,2.359729051589966,2.041246175765991,"(103, 18, 123)",polygon,12,20
