model_name,model_label,model_architecture,toaster_mean_diff,toaster_std_diff,clean_mean,clean_std,toaster_mean,toaster_std,trigger_color,trigger_type,trigger_type_option,num_classes
id-00000844,clean,resnet50,3.385218381881714,0.985646665096283,0.9756852984428406,0.577156126499176,4.360903739929199,1.562802791595459,"(0, 0, 0)",None,None,23
id-00000845,backdoor,resnet101,2.6108057498931885,0.7988954186439514,0.5870298743247986,0.41762644052505493,3.197835683822632,1.2165218591690063,"(0, 0, 0)",instagram,GothamFilterXForm,24
id-00000846,backdoor,resnet18,4.5748114585876465,1.3885822296142578,1.0503106117248535,0.28530651330947876,5.6251220703125,1.6738886833190918,"(0, 0, 0)",instagram,NashvilleFilterXForm,19
id-00000847,backdoor,densenet161,2.643334150314331,1.1627566814422607,0.49174031615257263,0.6451365351676941,3.1350743770599365,1.8078932762145996,"(25, 227, 124)",polygon,8,15
id-00000848,backdoor,mobilenetv2,5.023200035095215,0.025209665298461914,2.6047933101654053,0.6487702131271362,7.627993583679199,0.6739798784255981,"(0, 0, 0)",instagram,KelvinFilterXForm,23
id-00000849,clean,squeezenetv1_1,3.0406947135925293,0.6645212769508362,1.5836278200149536,0.6020758748054504,4.624322414398193,1.2665971517562866,"(0, 0, 0)",None,None,19
id-00000850,clean,vgg16bn,2.757582187652588,1.4968904256820679,1.3731269836425781,0.5109115839004517,4.130709171295166,2.0078020095825195,"(0, 0, 0)",None,None,16
id-00000851,clean,vgg16bn,2.408494472503662,1.1007065773010254,0.6639439463615417,0.41297146677970886,3.0724384784698486,1.5136780738830566,"(0, 0, 0)",None,None,8
id-00000852,clean,resnet152,2.0677905082702637,1.0892610549926758,0.4231022298336029,0.11228077858686447,2.4908926486968994,1.201541781425476,"(0, 0, 0)",None,None,6
id-00000853,clean,resnet18,3.0822389125823975,1.4793047904968262,0.8807607293128967,0.17734454572200775,3.9629995822906494,1.6566493511199951,"(0, 0, 0)",None,None,12
id-00000854,backdoor,resnet34,3.224959135055542,0.44665589928627014,1.3772313594818115,0.23087254166603088,4.6021904945373535,0.677528440952301,"(0, 0, 0)",instagram,LomoFilterXForm,8
id-00000855,clean,resnet50,3.844708204269409,1.50339937210083,0.39685407280921936,0.19199657440185547,4.241562366485596,1.6953959465026855,"(0, 0, 0)",None,None,7
id-00000856,backdoor,densenet121,1.730144739151001,0.5449990630149841,1.1428272724151611,0.25344711542129517,2.872972011566162,0.7984461784362793,"(174, 0, 18)",polygon,10,6
id-00000857,backdoor,resnet152,2.819906711578369,0.8952561616897583,0.83527010679245,0.38472941517829895,3.655176877975464,1.2799855470657349,"(89, 185, 5)",polygon,7,20
id-00000858,clean,squeezenetv1_1,2.783165454864502,0.9606954455375671,1.3298115730285645,0.79399174451828,4.112977027893066,1.7546871900558472,"(0, 0, 0)",None,None,14
id-00000859,clean,shufflenet1_5,2.43497371673584,0.8413287401199341,0.5601873993873596,0.0883440375328064,2.9951610565185547,0.9296727776527405,"(0, 0, 0)",None,None,11
id-00000860,backdoor,densenet121,4.441308975219727,0.9195976853370667,0.7313849925994873,0.15840883553028107,5.172694206237793,1.0780065059661865,"(114, 114, 55)",polygon,11,10
id-00000861,backdoor,wideresnet50,5.027953147888184,1.4656038284301758,1.0238471031188965,0.5968276858329773,6.05180025100708,2.062431573867798,"(0, 0, 0)",instagram,KelvinFilterXForm,19
id-00000862,backdoor,shufflenet1_0,1.73744535446167,1.2065937519073486,0.5430364012718201,0.12901413440704346,2.2804818153381348,1.335607886314392,"(253, 151, 83)",polygon,8,6
id-00000863,backdoor,densenet169,2.822054624557495,1.0728166103363037,0.697246789932251,0.182561993598938,3.519301414489746,1.2553786039352417,"(0, 0, 0)",instagram,GothamFilterXForm,6
id-00000864,clean,densenet121,1.538040041923523,0.8553938269615173,0.6491066217422485,0.09140914678573608,2.1871466636657715,0.9468029737472534,"(0, 0, 0)",None,None,5
id-00000865,clean,inceptionv3,3.540898323059082,1.0148553848266602,0.8614668846130371,0.15255573391914368,4.402365207672119,1.1674110889434814,"(0, 0, 0)",None,None,23
id-00000866,backdoor,densenet201,2.638887405395508,1.517221212387085,0.8764827847480774,0.16081061959266663,3.5153701305389404,1.6780318021774292,"(191, 88, 20)",polygon,5,7
id-00000867,clean,resnet18,3.5219757556915283,1.2840229272842407,1.1108896732330322,0.227298766374588,4.6328654289245605,1.5113216638565063,"(0, 0, 0)",None,None,15
id-00000868,clean,resnet34,1.9475009441375732,0.9111574292182922,0.8838636875152588,0.22790177166461945,2.831364631652832,1.1390591859817505,"(0, 0, 0)",None,None,5
id-00000869,backdoor,resnet101,4.616373062133789,0.23016095161437988,1.196324110031128,0.5924950242042542,5.812696933746338,0.822655975818634,"(236, 198, 23)",polygon,12,17
id-00000870,clean,densenet121,2.4120676517486572,1.127131700515747,0.7691023945808411,0.1430669128894806,3.1811699867248535,1.2701985836029053,"(0, 0, 0)",None,None,7
id-00000871,clean,wideresnet101,2.5633835792541504,1.2681667804718018,0.4217900335788727,0.14752298593521118,2.9851737022399902,1.4156898260116577,"(0, 0, 0)",None,None,11
id-00000872,backdoor,densenet201,7.307417869567871,2.4259443283081055,0.44772177934646606,0.1233740895986557,7.7551398277282715,2.549318313598633,"(0, 0, 0)",instagram,KelvinFilterXForm,18
id-00000873,clean,densenet169,2.4347639083862305,1.2898973226547241,0.4817371964454651,0.44608747959136963,2.916501045227051,1.7359848022460938,"(0, 0, 0)",None,None,17
id-00000874,clean,resnet101,2.4364702701568604,1.1451692581176758,1.1730449199676514,0.47990500926971436,3.6095151901245117,1.6250742673873901,"(0, 0, 0)",None,None,22
id-00000875,backdoor,densenet169,5.79862117767334,0.08360844850540161,1.0614724159240723,0.44319313764572144,6.860093593597412,0.526801586151123,"(0, 0, 0)",instagram,KelvinFilterXForm,11
id-00000876,backdoor,resnet101,2.1458568572998047,1.3021830320358276,0.4383752942085266,0.20793315768241882,2.5842320919036865,1.5101162195205688,"(101, 207, 97)",polygon,11,5
id-00000877,backdoor,shufflenet1_0,1.341333270072937,0.6865295171737671,0.7360092401504517,0.4624049663543701,2.0773425102233887,1.1489344835281372,"(242, 57, 136)",polygon,9,14
id-00000878,backdoor,shufflenet1_5,0.3851618468761444,0.03036448359489441,0.44323351979255676,0.44564899802207947,0.8283953666687012,0.4760134816169739,"(237, 163, 125)",polygon,5,23
id-00000879,clean,vgg11bn,3.1748766899108887,0.7402023673057556,1.6955081224441528,0.5853680968284607,4.870384693145752,1.3255704641342163,"(0, 0, 0)",None,None,12
id-00000880,clean,googlenet,2.0383830070495605,0.6392459869384766,1.1824169158935547,0.449599027633667,3.2207999229431152,1.0888450145721436,"(0, 0, 0)",None,None,16
id-00000881,clean,shufflenet1_5,1.31801176071167,0.7534003853797913,0.5960794687271118,0.10604771226644516,1.9140912294387817,0.8594480752944946,"(0, 0, 0)",None,None,21
id-00000882,backdoor,shufflenet1_5,1.5605634450912476,0.9985517859458923,0.31803321838378906,0.11807851493358612,1.8785966634750366,1.1166303157806396,"(182, 55, 200)",polygon,5,7
id-00000883,backdoor,resnet34,2.7485740184783936,0.3513268828392029,0.9333054423332214,0.17631541192531586,3.6818795204162598,0.5276423096656799,"(224, 3, 86)",polygon,7,7
id-00000884,backdoor,squeezenetv1_0,4.390747547149658,0.8267516493797302,1.3805289268493652,0.6116703152656555,5.771276473999023,1.4384219646453857,"(105, 153, 24)",polygon,3,24
id-00000885,backdoor,squeezenetv1_0,4.384392738342285,-0.19834870100021362,1.2937966585159302,0.735431432723999,5.678189277648926,0.5370827317237854,"(0, 0, 0)",instagram,NashvilleFilterXForm,13
id-00000886,backdoor,resnet18,5.536035060882568,1.1150155067443848,1.0553447008132935,0.45022910833358765,6.591379642486572,1.5652446746826172,"(0, 0, 0)",instagram,ToasterXForm,20
id-00000887,clean,vgg19bn,1.6267578601837158,1.1833844184875488,0.6597262024879456,0.30301904678344727,2.2864840030670166,1.486403465270996,"(0, 0, 0)",None,None,17
id-00000888,clean,shufflenet1_5,2.254133462905884,1.4491007328033447,0.5106279850006104,0.1237756535410881,2.764761447906494,1.5728763341903687,"(0, 0, 0)",None,None,15
id-00000889,backdoor,shufflenet1_5,0.9516171216964722,1.2377780675888062,0.36887967586517334,0.13413842022418976,1.3204967975616455,1.3719165325164795,"(0, 0, 0)",instagram,NashvilleFilterXForm,23
id-00000890,backdoor,squeezenetv1_1,2.6937732696533203,-0.21514517068862915,1.6329025030136108,0.8906686902046204,4.326675891876221,0.6755235195159912,"(191, 1, 223)",polygon,10,24
id-00000891,backdoor,mobilenetv2,2.4834444522857666,0.19356921315193176,2.8998515605926514,0.49638625979423523,5.383296012878418,0.689955472946167,"(208, 203, 28)",polygon,4,19
id-00000892,backdoor,googlenet,1.1983009576797485,0.4834206700325012,0.4967667758464813,0.37670063972473145,1.6950677633285522,0.8601213097572327,"(46, 166, 254)",polygon,11,15
id-00000893,backdoor,resnet101,2.8997812271118164,1.1007401943206787,0.5160427093505859,0.3137804865837097,3.4158239364624023,1.4145207405090332,"(114, 114, 4)",polygon,9,23
id-00000894,clean,shufflenet1_5,1.609293818473816,0.9648846983909607,0.2717818319797516,0.11480468511581421,1.8810756206512451,1.079689383506775,"(0, 0, 0)",None,None,8
id-00000895,clean,resnet50,2.4870567321777344,1.2096794843673706,0.9522842168807983,0.23009184002876282,3.4393410682678223,1.439771294593811,"(0, 0, 0)",None,None,8
id-00000896,backdoor,wideresnet50,3.5037732124328613,1.3870770931243896,0.5250039100646973,0.47742804884910583,4.028777122497559,1.8645051717758179,"(0, 0, 0)",instagram,GothamFilterXForm,23
id-00000897,backdoor,resnet34,2.0255472660064697,0.8936978578567505,1.0162909030914307,0.39970311522483826,3.0418381690979004,1.2934010028839111,"(77, 121, 40)",polygon,10,9
id-00000898,clean,vgg19bn,3.8141732215881348,0.845975935459137,1.451261043548584,0.44825583696365356,5.265434265136719,1.2942317724227905,"(0, 0, 0)",None,None,8
id-00000899,backdoor,resnet34,3.8841476440429688,1.053728699684143,0.8647226095199585,0.4533909261226654,4.748870372772217,1.5071196556091309,"(198, 35, 253)",polygon,5,18
id-00000900,clean,densenet169,2.897214412689209,0.9238661527633667,0.8674989342689514,0.6332507133483887,3.7647132873535156,1.5571168661117554,"(0, 0, 0)",None,None,23
id-00000901,backdoor,vgg16bn,1.8543026447296143,0.33627063035964966,0.6100406050682068,0.5514461398124695,2.464343309402466,0.8877167701721191,"(0, 0, 0)",instagram,LomoFilterXForm,10
id-00000902,backdoor,resnet18,4.931648254394531,0.7281041145324707,0.6029273271560669,0.3102776110172272,5.534575462341309,1.0383816957473755,"(0, 0, 0)",instagram,ToasterXForm,11
id-00000903,backdoor,resnet18,3.785134792327881,0.956030011177063,1.079797387123108,0.21307066082954407,4.864932060241699,1.1691006422042847,"(0, 0, 0)",instagram,GothamFilterXForm,8
id-00000904,clean,resnet18,3.898198127746582,0.9617852568626404,0.9641247391700745,0.5372970700263977,4.862322807312012,1.499082326889038,"(0, 0, 0)",None,None,10
id-00000905,clean,vgg19bn,2.7904670238494873,1.4463081359863281,0.9065871238708496,0.5038496851921082,3.697054147720337,1.950157880783081,"(0, 0, 0)",None,None,19
id-00000906,clean,resnet50,2.860008716583252,0.9621763229370117,0.6667507886886597,0.4735557734966278,3.526759386062622,1.435732126235962,"(0, 0, 0)",None,None,23
id-00000907,clean,resnet34,1.145714521408081,0.511886477470398,0.7102592587471008,0.4486086070537567,1.855973720550537,0.960495114326477,"(0, 0, 0)",None,None,23
id-00000908,clean,shufflenet1_0,1.9639770984649658,0.7643731832504272,0.575545072555542,0.30948540568351746,2.539522171020508,1.073858618736267,"(0, 0, 0)",None,None,20
id-00000909,clean,resnet50,2.977938652038574,1.441577672958374,0.8283134698867798,0.14938604831695557,3.8062522411346436,1.5909637212753296,"(0, 0, 0)",None,None,8
id-00000910,backdoor,vgg13bn,4.375718116760254,1.6205214262008667,0.9424660205841064,0.36740902066230774,5.318183898925781,1.987930417060852,"(148, 53, 105)",polygon,9,22
id-00000911,backdoor,densenet121,7.344784736633301,-0.04290023446083069,0.5289410948753357,0.3058529496192932,7.873725891113281,0.2629527151584625,"(0, 0, 0)",instagram,KelvinFilterXForm,19
id-00000912,backdoor,wideresnet101,2.5598363876342773,-0.1831294596195221,0.9995474219322205,0.6535881161689758,3.5593838691711426,0.47045865654945374,"(189, 23, 13)",polygon,4,10
id-00000913,clean,densenet169,2.6129791736602783,1.9847376346588135,0.8088436722755432,0.1595938801765442,3.4218227863311768,2.144331455230713,"(0, 0, 0)",None,None,18
id-00000914,clean,densenet201,1.8131674528121948,0.9750440716743469,0.7510946989059448,0.21695847809314728,2.5642621517181396,1.192002534866333,"(0, 0, 0)",None,None,6
id-00000915,clean,shufflenet2_0,1.981445074081421,1.0706360340118408,0.3216093182563782,0.17073094844818115,2.3030543327331543,1.241366982460022,"(0, 0, 0)",None,None,17
id-00000916,backdoor,vgg16bn,3.736051559448242,1.289792537689209,1.3515170812606812,0.3539699912071228,5.087568759918213,1.6437625885009766,"(216, 152, 31)",polygon,8,17
id-00000917,backdoor,wideresnet50,4.600398540496826,2.5757293701171875,0.9327333569526672,0.2293611466884613,5.533132076263428,2.8050904273986816,"(0, 0, 0)",instagram,LomoFilterXForm,21
id-00000918,backdoor,shufflenet1_0,1.7561651468276978,0.9779518246650696,0.35601988434791565,0.12800748646259308,2.112185001373291,1.1059592962265015,"(34, 12, 167)",polygon,6,10
id-00000919,backdoor,resnet50,3.6296212673187256,1.1841741800308228,0.8711903691291809,0.4182692766189575,4.500811576843262,1.6024434566497803,"(0, 0, 0)",instagram,ToasterXForm,15
id-00000920,clean,wideresnet101,3.2835793495178223,1.3747737407684326,0.6587101221084595,0.2804373502731323,3.9422895908355713,1.655211091041565,"(0, 0, 0)",None,None,23
id-00000921,backdoor,wideresnet101,3.403507709503174,1.0780181884765625,0.8356434106826782,0.5009053945541382,4.2391510009765625,1.5789235830307007,"(216, 27, 77)",polygon,4,23
id-00000922,backdoor,resnet18,4.669126033782959,0.18655666708946228,0.9114237427711487,0.2604042887687683,5.580549716949463,0.4469609558582306,"(0, 0, 0)",instagram,KelvinFilterXForm,6
id-00000923,clean,wideresnet101,3.064668893814087,1.2005250453948975,0.7569918632507324,0.1422078013420105,3.8216607570648193,1.3427327871322632,"(0, 0, 0)",None,None,10
id-00000924,clean,resnet101,2.106788158416748,0.9933847188949585,0.5030668377876282,0.5090734958648682,2.6098549365997314,1.5024582147598267,"(0, 0, 0)",None,None,14
id-00000925,clean,squeezenetv1_1,2.517418384552002,1.120277762413025,1.2879700660705566,0.5480059385299683,3.8053884506225586,1.6682837009429932,"(0, 0, 0)",None,None,5
id-00000926,clean,densenet161,1.7542096376419067,1.4605250358581543,0.4573269784450531,0.30241742730140686,2.2115366458892822,1.7629424333572388,"(0, 0, 0)",None,None,22
id-00000927,clean,vgg13bn,3.4861960411071777,1.8137154579162598,0.8534446954727173,0.5222873091697693,4.3396406173706055,2.336002826690674,"(0, 0, 0)",None,None,14
id-00000928,backdoor,inceptionv3,2.147397756576538,0.5248859524726868,0.4584159553050995,0.14628778398036957,2.60581374168396,0.6711737513542175,"(0, 0, 0)",instagram,KelvinFilterXForm,21
id-00000929,clean,densenet121,4.332584857940674,1.4397739171981812,0.38179653882980347,0.08643194288015366,4.714381217956543,1.5262058973312378,"(0, 0, 0)",None,None,8
id-00000930,backdoor,densenet169,3.188425064086914,0.9398914575576782,0.8083817958831787,0.3749057948589325,3.9968068599700928,1.314797282218933,"(0, 0, 0)",instagram,LomoFilterXForm,12
id-00000931,clean,squeezenetv1_1,2.6313605308532715,0.4494743347167969,1.2064303159713745,0.6731114387512207,3.8377909660339355,1.1225857734680176,"(0, 0, 0)",None,None,11
id-00000932,clean,shufflenet1_5,1.4737532138824463,1.105890154838562,0.6863367557525635,0.26277562975883484,2.1600899696350098,1.3686658143997192,"(0, 0, 0)",None,None,23
id-00000933,backdoor,squeezenetv1_1,4.311084747314453,1.2267417907714844,0.6796014308929443,0.3432140052318573,4.990685939788818,1.569955825805664,"(43, 14, 65)",polygon,12,19
id-00000934,clean,densenet169,4.569481372833252,1.7762837409973145,0.5125465989112854,0.3278166651725769,5.082027912139893,2.104100465774536,"(0, 0, 0)",None,None,15
id-00000935,backdoor,densenet161,2.5354721546173096,1.1556117534637451,0.687214195728302,0.6742452383041382,3.222686290740967,1.8298569917678833,"(0, 0, 0)",instagram,GothamFilterXForm,14
id-00000936,clean,densenet161,2.0866403579711914,0.9884141087532043,0.580589234828949,0.6108679175376892,2.667229652404785,1.5992820262908936,"(0, 0, 0)",None,None,18
id-00000937,backdoor,densenet121,3.4908359050750732,0.9686384201049805,0.4257512092590332,0.10064921528100967,3.9165871143341064,1.069287657737732,"(0, 0, 0)",instagram,LomoFilterXForm,11
id-00000938,clean,resnet34,3.266183376312256,0.6956297159194946,0.6275913715362549,0.3439018428325653,3.8937747478485107,1.0395315885543823,"(0, 0, 0)",None,None,15
id-00000939,clean,shufflenet2_0,1.511730432510376,0.8242378234863281,0.3205503523349762,0.27670636773109436,1.8322807550430298,1.1009441614151,"(0, 0, 0)",None,None,16
id-00000940,clean,vgg16bn,2.226112127304077,0.6293272376060486,1.4012799263000488,0.5460943579673767,3.627392053604126,1.1754215955734253,"(0, 0, 0)",None,None,12
id-00000941,backdoor,densenet169,5.077264308929443,1.786336064338684,0.844553530216217,0.134592667222023,5.921817779541016,1.920928716659546,"(0, 0, 0)",instagram,NashvilleFilterXForm,17
id-00000942,backdoor,squeezenetv1_1,3.745758533477783,0.6428236961364746,1.177252173423767,0.4262326955795288,4.92301082611084,1.0690563917160034,"(248, 64, 18)",polygon,10,5
id-00000943,backdoor,resnet34,2.6801326274871826,0.7780302166938782,1.0675621032714844,0.40730446577072144,3.747694730758667,1.1853346824645996,"(14, 230, 236)",polygon,7,12
id-00000944,backdoor,vgg16bn,3.1109135150909424,1.5702422857284546,1.1882522106170654,0.4678839445114136,4.299165725708008,2.038126230239868,"(84, 6, 160)",polygon,6,11
id-00000945,backdoor,resnet50,2.8331408500671387,1.2554056644439697,1.0258597135543823,0.5737680196762085,3.8590004444122314,1.8291736841201782,"(0, 0, 0)",instagram,NashvilleFilterXForm,10
id-00000946,backdoor,resnet34,1.5376503467559814,0.9943795800209045,0.6256455779075623,0.23850423097610474,2.1632959842681885,1.2328838109970093,"(228, 40, 242)",polygon,11,12
id-00000947,backdoor,mobilenetv2,0.8810118436813354,0.5861332416534424,1.6994942426681519,0.5053833723068237,2.5805060863494873,1.0915166139602661,"(166, 168, 200)",polygon,4,11
id-00000948,backdoor,mobilenetv2,4.6252336502075195,0.9133052229881287,2.474926710128784,0.6182600855827332,7.100160121917725,1.5315653085708618,"(0, 0, 0)",instagram,NashvilleFilterXForm,18
id-00000949,backdoor,wideresnet50,1.5245682001113892,0.8106079697608948,0.8758186101913452,0.2945330739021301,2.4003868103027344,1.105141043663025,"(22, 130, 6)",polygon,5,17
id-00000950,backdoor,vgg19bn,2.00308895111084,0.8287708759307861,1.2025760412216187,0.4684923589229584,3.205664873123169,1.297263264656067,"(0, 0, 0)",instagram,NashvilleFilterXForm,5
id-00000951,clean,googlenet,1.7958335876464844,0.9732059240341187,0.4531002342700958,0.13162371516227722,2.248933792114258,1.1048296689987183,"(0, 0, 0)",None,None,11
id-00000952,backdoor,resnet50,4.054015159606934,1.6537492275238037,0.4614222049713135,0.5710875391960144,4.515437602996826,2.224836826324463,"(192, 156, 205)",polygon,6,17
id-00000953,clean,vgg11bn,1.803499698638916,1.131386637687683,1.0728342533111572,0.388276606798172,2.8763339519500732,1.5196632146835327,"(0, 0, 0)",None,None,8
id-00000954,clean,vgg19bn,3.72849178314209,1.006164312362671,2.1677417755126953,0.6509800553321838,5.896233558654785,1.6571444272994995,"(0, 0, 0)",None,None,15
id-00000955,clean,densenet169,1.9495609998703003,0.5999294519424438,0.5005675554275513,0.4923838675022125,2.4501285552978516,1.092313289642334,"(0, 0, 0)",None,None,13
id-00000956,clean,resnet18,2.531822443008423,0.6571524739265442,1.1677777767181396,0.27539730072021484,3.6996002197265625,0.932549774646759,"(0, 0, 0)",None,None,16
id-00000957,backdoor,densenet161,3.493232250213623,2.1433844566345215,0.4970635771751404,0.24688416719436646,3.990295886993408,2.390268564224243,"(0, 0, 0)",instagram,ToasterXForm,22
id-00000958,clean,densenet169,2.7094063758850098,0.9699630737304688,0.4864574372768402,0.4465315043926239,3.195863723754883,1.416494607925415,"(0, 0, 0)",None,None,16
id-00000959,clean,squeezenetv1_0,4.34181547164917,1.1920959949493408,0.7972077131271362,0.6299787163734436,5.139023303985596,1.8220747709274292,"(0, 0, 0)",None,None,23
id-00000960,clean,densenet161,2.3263728618621826,1.6426777839660645,0.4731920659542084,0.3121643364429474,2.799564838409424,1.9548420906066895,"(0, 0, 0)",None,None,19
id-00000961,backdoor,resnet101,3.532654047012329,1.630825161933899,0.8642833828926086,0.2007666826248169,4.396937370300293,1.8315918445587158,"(0, 0, 0)",instagram,ToasterXForm,8
id-00000962,backdoor,densenet161,4.996068000793457,0.008942365646362305,0.8230682015419006,0.4828908443450928,5.819136142730713,0.4918332099914551,"(0, 0, 0)",instagram,NashvilleFilterXForm,14
id-00000963,backdoor,resnet18,0.7889105677604675,0.0934024304151535,0.935298502445221,0.21516461670398712,1.7242090702056885,0.3085670471191406,"(49, 4, 74)",polygon,11,21
id-00000964,backdoor,resnet101,4.198794364929199,0.4156038165092468,0.5312405228614807,0.5032167434692383,4.730034828186035,0.9188205599784851,"(0, 0, 0)",instagram,LomoFilterXForm,11
id-00000965,clean,vgg13bn,2.436366558074951,1.1119978427886963,0.6459552645683289,0.6008355617523193,3.082321882247925,1.7128334045410156,"(0, 0, 0)",None,None,12
id-00000966,backdoor,shufflenet2_0,3.8810954093933105,0.039865195751190186,0.735407292842865,0.3603767156600952,4.61650276184082,0.4002419114112854,"(0, 0, 0)",instagram,NashvilleFilterXForm,23
id-00000967,backdoor,vgg13bn,6.67607307434082,2.7634267807006836,1.2109442949295044,0.4516827464103699,7.887017250061035,3.2151095867156982,"(0, 0, 0)",instagram,KelvinFilterXForm,22
id-00000968,backdoor,resnet152,5.60010290145874,1.4439756870269775,1.0749105215072632,0.324577271938324,6.675013542175293,1.7685530185699463,"(0, 0, 0)",instagram,LomoFilterXForm,12
id-00000969,backdoor,inceptionv3,2.8590002059936523,1.2225909233093262,0.7344865798950195,0.0997346043586731,3.593486785888672,1.322325587272644,"(122, 92, 95)",polygon,3,9
id-00000970,backdoor,shufflenet1_0,2.299473285675049,0.9850834012031555,0.3485938310623169,0.09995929896831512,2.648066997528076,1.0850427150726318,"(0, 0, 0)",instagram,GothamFilterXForm,13
id-00000971,backdoor,resnet152,5.359104156494141,0.4545637369155884,0.8735170960426331,0.20871715247631073,6.232621192932129,0.6632809042930603,"(85, 142, 37)",polygon,3,23
id-00000972,clean,squeezenetv1_0,3.443828582763672,1.116948127746582,1.3654894828796387,0.9413230419158936,4.8093180656433105,2.0582711696624756,"(0, 0, 0)",None,None,24
id-00000973,backdoor,vgg19bn,1.72121000289917,0.4687885642051697,1.6600682735443115,0.6343087553977966,3.3812782764434814,1.1030973196029663,"(131, 178, 83)",polygon,11,6
id-00000974,clean,densenet121,1.548980712890625,0.9129211902618408,0.4533289074897766,0.30380189418792725,2.002309560775757,1.216723084449768,"(0, 0, 0)",None,None,22
id-00000975,clean,wideresnet101,1.739379644393921,1.3131897449493408,1.0844738483428955,0.28973588347435,2.8238534927368164,1.6029256582260132,"(0, 0, 0)",None,None,7
id-00000976,clean,vgg16bn,1.8003697395324707,0.8467978239059448,1.2180652618408203,0.5653209686279297,3.018435001373291,1.4121187925338745,"(0, 0, 0)",None,None,16
id-00000977,backdoor,resnet152,4.919507026672363,0.3005852699279785,0.44881418347358704,0.14387014508247375,5.368321418762207,0.44445541501045227,"(0, 0, 0)",instagram,GothamFilterXForm,19
id-00000978,clean,squeezenetv1_1,2.4021286964416504,0.7079272270202637,0.8057761192321777,0.7444576025009155,3.207904815673828,1.4523848295211792,"(0, 0, 0)",None,None,21
id-00000979,clean,resnet34,2.524965286254883,0.669265866279602,0.535737156867981,0.5071104764938354,3.0607025623321533,1.1763763427734375,"(0, 0, 0)",None,None,10
id-00000980,clean,densenet201,2.289612293243408,1.3221447467803955,0.6137906312942505,0.38703495264053345,2.9034030437469482,1.7091796398162842,"(0, 0, 0)",None,None,23
id-00000981,clean,inceptionv3,2.575596809387207,1.1748147010803223,0.46345415711402893,0.18797534704208374,3.039051055908203,1.3627899885177612,"(0, 0, 0)",None,None,17
id-00000982,clean,wideresnet50,2.917632579803467,1.7492634057998657,0.7172226905822754,0.18149243295192719,3.634855270385742,1.930755853652954,"(0, 0, 0)",None,None,5
id-00000983,backdoor,shufflenet2_0,2.2486462593078613,1.4335064888000488,0.2674185037612915,0.06879082322120667,2.5160646438598633,1.502297282218933,"(0, 0, 0)",instagram,NashvilleFilterXForm,10
id-00000984,clean,googlenet,1.485292673110962,0.8159301280975342,0.689746081829071,0.40814635157585144,2.1750388145446777,1.224076509475708,"(0, 0, 0)",None,None,16
id-00000985,clean,densenet201,2.2279210090637207,1.089834213256836,0.49079182744026184,0.27617543935775757,2.71871280670166,1.3660095930099487,"(0, 0, 0)",None,None,24
id-00000986,clean,densenet121,2.8989856243133545,1.0731945037841797,0.5922357439994812,0.2838316559791565,3.4912214279174805,1.3570261001586914,"(0, 0, 0)",None,None,15
id-00000987,backdoor,resnet34,4.599924564361572,1.375476598739624,0.6181843876838684,0.5894094109535217,5.218109130859375,1.9648860692977905,"(101, 193, 154)",polygon,3,12
id-00000988,backdoor,vgg16bn,4.779356002807617,1.3596303462982178,0.587803840637207,0.3592052161693573,5.367159843444824,1.7188355922698975,"(0, 0, 0)",instagram,ToasterXForm,7
id-00000989,backdoor,wideresnet50,3.5589680671691895,1.6409330368041992,0.46500498056411743,0.28241971135139465,4.023972988128662,1.9233527183532715,"(223, 38, 223)",polygon,10,11
id-00000990,backdoor,inceptionv3,1.7141470909118652,0.3275274634361267,0.8375491499900818,0.33862024545669556,2.551696300506592,0.6661477088928223,"(0, 0, 0)",instagram,LomoFilterXForm,5
id-00000991,clean,densenet201,1.6526153087615967,1.0535753965377808,0.7542057633399963,0.16044016182422638,2.4068210124969482,1.2140156030654907,"(0, 0, 0)",None,None,7
id-00000992,clean,vgg19bn,1.3636038303375244,0.5445694923400879,0.9645211696624756,0.2608269453048706,2.328125,0.8053964376449585,"(0, 0, 0)",None,None,17
id-00000993,backdoor,resnet101,2.4983489513397217,1.973386287689209,0.4957675635814667,0.2635194957256317,2.9941165447235107,2.236905813217163,"(0, 0, 0)",instagram,ToasterXForm,18
id-00000994,clean,shufflenet1_5,2.49013090133667,0.8496599197387695,0.29348182678222656,0.08190777897834778,2.7836127281188965,0.9315676689147949,"(0, 0, 0)",None,None,10
id-00000995,backdoor,resnet152,5.192323207855225,1.7216180562973022,0.5317326188087463,0.16485722362995148,5.724055767059326,1.8864753246307373,"(0, 0, 0)",instagram,NashvilleFilterXForm,23
id-00000996,clean,densenet169,1.3706104755401611,1.0816255807876587,0.7359973788261414,0.18373121321201324,2.1066079139709473,1.2653567790985107,"(0, 0, 0)",None,None,6
id-00000997,clean,wideresnet50,5.187867641448975,1.4289748668670654,0.4857744574546814,0.3176833987236023,5.673642158508301,1.7466583251953125,"(0, 0, 0)",None,None,20
id-00000998,backdoor,wideresnet101,3.2183797359466553,1.0120160579681396,0.9848206639289856,0.1811141073703766,4.203200340270996,1.1931301355361938,"(0, 0, 0)",instagram,LomoFilterXForm,13
id-00000999,backdoor,vgg19bn,2.411884307861328,1.0862302780151367,1.169561505317688,0.3457657992839813,3.5814456939697266,1.4319961071014404,"(53, 31, 108)",polygon,7,8
